Scenario,Replication,Seed,tick,travel_time,phase
0,1,123,107,61,no_flood
0,1,123,107,58,no_flood
0,1,123,107,46,no_flood
0,1,123,107,11,no_flood
0,1,123,108,105,no_flood
0,1,123,108,91,no_flood
0,1,123,108,72,no_flood
0,1,123,108,68,no_flood
0,1,123,108,61,no_flood
0,1,123,108,58,no_flood
0,1,123,108,51,no_flood
0,1,123,108,51,no_flood
0,1,123,108,40,no_flood
0,1,123,108,38,no_flood
0,1,123,108,11,no_flood
0,1,123,109,106,no_flood
0,1,123,109,105,no_flood
0,1,123,109,67,no_flood
0,1,123,109,65,no_flood
0,1,123,109,58,no_flood
0,1,123,109,51,no_flood
0,1,123,109,48,no_flood
0,1,123,109,11,no_flood
0,1,123,110,106,no_flood
0,1,123,110,105,no_flood
0,1,123,110,73,no_flood
0,1,123,110,67,no_flood
0,1,123,110,61,no_flood
0,1,123,110,58,no_flood
0,1,123,110,11,no_flood
0,1,123,111,89,no_flood
0,1,123,111,86,no_flood
0,1,123,111,86,no_flood
0,1,123,111,74,no_flood
0,1,123,111,72,no_flood
0,1,123,111,68,no_flood
0,1,123,111,61,no_flood
0,1,123,111,58,no_flood
0,1,123,111,11,no_flood
0,1,123,112,105,no_flood
0,1,123,112,84,no_flood
0,1,123,112,61,no_flood
0,1,123,112,58,no_flood
0,1,123,112,51,no_flood
0,1,123,112,51,no_flood
0,1,123,112,51,no_flood
0,1,123,113,110,no_flood
0,1,123,113,109,no_flood
0,1,123,113,98,no_flood
0,1,123,113,89,no_flood
0,1,123,113,67,no_flood
0,1,123,113,65,no_flood
0,1,123,113,61,no_flood
0,1,123,113,58,no_flood
0,1,123,113,51,no_flood
0,1,123,113,48,no_flood
0,1,123,114,106,no_flood
0,1,123,114,105,no_flood
0,1,123,114,105,no_flood
0,1,123,114,92,no_flood
0,1,123,114,91,no_flood
0,1,123,114,67,no_flood
0,1,123,114,62,no_flood
0,1,123,114,58,no_flood
0,1,123,114,40,no_flood
0,1,123,114,6,no_flood
0,1,123,115,110,no_flood
0,1,123,115,105,no_flood
0,1,123,115,67,no_flood
0,1,123,115,65,no_flood
0,1,123,115,58,no_flood
0,1,123,115,48,no_flood
0,1,123,115,35,no_flood
0,1,123,116,105,no_flood
0,1,123,116,86,no_flood
0,1,123,116,67,no_flood
0,1,123,116,61,no_flood
0,1,123,116,58,no_flood
0,1,123,116,51,no_flood
0,1,123,116,46,no_flood
0,1,123,116,22,no_flood
0,1,123,116,11,no_flood
0,1,123,117,105,no_flood
0,1,123,117,101,no_flood
0,1,123,117,67,no_flood
0,1,123,117,65,no_flood
0,1,123,117,58,no_flood
0,1,123,117,51,no_flood
0,1,123,117,21,no_flood
0,1,123,117,11,no_flood
0,1,123,118,106,no_flood
0,1,123,118,98,no_flood
0,1,123,118,86,no_flood
0,1,123,118,68,no_flood
0,1,123,118,67,no_flood
0,1,123,118,67,no_flood
0,1,123,118,58,no_flood
0,1,123,118,51,no_flood
0,1,123,118,38,no_flood
0,1,123,118,20,no_flood
0,1,123,118,11,no_flood
0,1,123,119,106,no_flood
0,1,123,119,105,no_flood
0,1,123,119,89,no_flood
0,1,123,119,89,no_flood
0,1,123,119,67,no_flood
0,1,123,119,58,no_flood
0,1,123,119,45,no_flood
0,1,123,119,11,no_flood
0,1,123,119,3,no_flood
0,1,123,120,105,no_flood
0,1,123,120,67,no_flood
0,1,123,120,61,no_flood
0,1,123,120,58,no_flood
0,1,123,120,51,no_flood
0,1,123,120,34,no_flood
0,1,123,120,20,no_flood
0,1,123,120,11,no_flood
0,1,123,121,80,no_flood
0,1,123,121,73,no_flood
0,1,123,121,68,no_flood
0,1,123,121,65,no_flood
0,1,123,121,58,no_flood
0,1,123,122,105,no_flood
0,1,123,122,86,no_flood
0,1,123,122,67,no_flood
0,1,123,122,61,no_flood
0,1,123,122,58,no_flood
0,1,123,122,11,no_flood
0,1,123,122,6,no_flood
0,1,123,123,105,no_flood
0,1,123,123,68,no_flood
0,1,123,123,67,no_flood
0,1,123,123,65,no_flood
0,1,123,123,58,no_flood
0,1,123,123,11,no_flood
0,1,123,124,124,no_flood
0,1,123,124,110,no_flood
0,1,123,124,106,no_flood
0,1,123,124,105,no_flood
0,1,123,124,105,no_flood
0,1,123,124,98,no_flood
0,1,123,124,72,no_flood
0,1,123,124,68,no_flood
0,1,123,124,58,no_flood
0,1,123,124,11,no_flood
0,1,123,124,3,no_flood
0,1,123,125,105,no_flood
0,1,123,125,68,no_flood
0,1,123,125,61,no_flood
0,1,123,125,58,no_flood
0,1,123,125,25,no_flood
0,1,123,125,22,no_flood
0,1,123,125,11,no_flood
0,1,123,125,3,no_flood
0,1,123,126,105,no_flood
0,1,123,126,86,no_flood
0,1,123,126,80,no_flood
0,1,123,126,68,no_flood
